sector_id,date,ts,open,high,low,close,volume
NIFTY_BANK,2025-07-29,2025-07-29 00:00:00+05:30,55881.80078125,56296.3984375,55843.25,56222.0,145100
NIFTY_BANK,2025-07-30,2025-07-30 00:00:00+05:30,56310.1015625,56321.1484375,56064.55078125,56150.69921875,139700
NIFTY_BANK,2025-07-31,2025-07-31 00:00:00+05:30,55728.1484375,56406.19921875,55547.3515625,55961.94921875,182800
NIFTY_BANK,2025-08-01,2025-08-01 00:00:00+05:30,55897.1484375,56097.6015625,55562.1015625,55617.6015625,98900
NIFTY_BANK,2025-08-04,2025-08-04 00:00:00+05:30,55557.5,55752.44921875,55437.30078125,55619.3515625,131100
NIFTY_BANK,2025-08-05,2025-08-05 00:00:00+05:30,55545.05078125,55648.1484375,55202.8515625,55360.25,105700
NIFTY_BANK,2025-08-06,2025-08-06 00:00:00+05:30,55329.80078125,55559.3984375,55227.69921875,55411.1484375,117600
NIFTY_BANK,2025-08-07,2025-08-07 00:00:00+05:30,55215.6484375,55614.80078125,54973.55078125,55521.1484375,95500
NIFTY_BANK,2025-08-08,2025-08-08 00:00:00+05:30,55609.3515625,55652.6015625,54905.6015625,55004.8984375,97300
NIFTY_BANK,2025-08-11,2025-08-11 00:00:00+05:30,54999.3515625,55582.1484375,54927.55078125,55510.75,105200
NIFTY_BANK,2025-08-12,2025-08-12 00:00:00+05:30,55441.1015625,55566.69921875,55001.5,55043.69921875,74700
NIFTY_BANK,2025-08-13,2025-08-13 00:00:00+05:30,55340.05078125,55340.05078125,55026.94921875,55181.44921875,80100
NIFTY_BANK,2025-08-14,2025-08-14 00:00:00+05:30,55102.55078125,55472.80078125,55074.30078125,55341.8515625,74200
NIFTY_BANK,2025-08-18,2025-08-18 00:00:00+05:30,55940.6015625,56156.30078125,55647.6484375,55734.8984375,101700
NIFTY_BANK,2025-08-19,2025-08-19 00:00:00+05:30,55622.30078125,55965.55078125,55608.1484375,55865.1484375,89300
NIFTY_BANK,2025-08-20,2025-08-20 00:00:00+05:30,55751.5,55812.6015625,55577.3515625,55698.5,69100
NIFTY_BANK,2025-08-21,2025-08-21 00:00:00+05:30,55972.05078125,55993.6484375,55708.19921875,55755.44921875,70300
NIFTY_BANK,2025-08-22,2025-08-22 00:00:00+05:30,55669.25,55745.0,55102.6015625,55149.3984375,77100
NIFTY_BANK,2025-08-25,2025-08-25 00:00:00+05:30,55147.75,55306.0,55048.3984375,55139.30078125,79900
NIFTY_BANK,2025-08-26,2025-08-26 00:00:00+05:30,54999.05078125,55068.8984375,54396.1015625,54450.44921875,123800
NIFTY_BANK,2025-08-28,2025-08-28 00:00:00+05:30,54256.0,54382.25,53768.44921875,53820.3515625,134300
NIFTY_BANK,2025-08-29,2025-08-29 00:00:00+05:30,53660.3515625,54086.0,53606.44921875,53655.6484375,103900
NIFTY_BANK,2025-09-01,2025-09-01 00:00:00+05:30,53658.1484375,54035.8515625,53658.1484375,54002.44921875,78000
NIFTY_BANK,2025-09-02,2025-09-02 00:00:00+05:30,54038.25,54160.94921875,53578.0,53661.0,77500
NIFTY_BANK,2025-09-03,2025-09-03 00:00:00+05:30,53630.75,54136.1484375,53561.75,54067.55078125,100100
NIFTY_BANK,2025-09-04,2025-09-04 00:00:00+05:30,54379.6015625,54450.55078125,53971.8515625,54075.44921875,120000
NIFTY_BANK,2025-09-05,2025-09-05 00:00:00+05:30,54308.05078125,54308.05078125,53719.55078125,54114.55078125,79900
NIFTY_BANK,2025-09-08,2025-09-08 00:00:00+05:30,54215.3984375,54518.69921875,54067.1484375,54186.8984375,76300
NIFTY_BANK,2025-09-09,2025-09-09 00:00:00+05:30,54330.55078125,54350.6484375,54079.44921875,54216.1015625,93800
NIFTY_BANK,2025-09-10,2025-09-10 00:00:00+05:30,54554.75,54705.19921875,54400.0,54536.0,116900
NIFTY_BANK,2025-09-11,2025-09-11 00:00:00+05:30,54413.05078125,54757.44921875,54402.3984375,54669.6015625,96900
NIFTY_BANK,2025-09-12,2025-09-12 00:00:00+05:30,54781.55078125,54852.25,54580.3515625,54809.30078125,80100
NIFTY_BANK,2025-09-15,2025-09-15 00:00:00+05:30,54884.05078125,55018.69921875,54807.5,54887.8515625,72000
NIFTY_BANK,2025-09-16,2025-09-16 00:00:00+05:30,54778.3984375,55185.44921875,54777.75,55147.6015625,98700
NIFTY_BANK,2025-09-17,2025-09-17 00:00:00+05:30,55158.3515625,55540.75,55146.55078125,55493.30078125,155300
NIFTY_BANK,2025-09-18,2025-09-18 00:00:00+05:30,55797.1015625,55835.25,55490.8984375,55727.44921875,134300
NIFTY_BANK,2025-09-19,2025-09-19 00:00:00+05:30,55647.94921875,55688.75,55355.30078125,55458.8515625,190000
NIFTY_BANK,2025-09-22,2025-09-22 00:00:00+05:30,55429.30078125,55666.3515625,55215.6015625,55284.75,118600
NIFTY_BANK,2025-09-23,2025-09-23 00:00:00+05:30,55248.69921875,55662.0,55159.0,55509.75,171200
NIFTY_BANK,2025-09-24,2025-09-24 00:00:00+05:30,55387.1015625,55511.1015625,55040.44921875,55121.5,172000
NIFTY_BANK,2025-09-25,2025-09-25 00:00:00+05:30,55061.6484375,55276.6484375,54903.30078125,54976.19921875,158400
NIFTY_BANK,2025-09-26,2025-09-26 00:00:00+05:30,54797.8984375,54897.0,54310.94921875,54389.3515625,127700
NIFTY_BANK,2025-09-29,2025-09-29 00:00:00+05:30,54460.3984375,54686.05078125,54226.6015625,54461.0,218300
NIFTY_BANK,2025-09-30,2025-09-30 00:00:00+05:30,54705.5,54793.05078125,54502.94921875,54635.8515625,206900
NIFTY_BANK,2025-10-01,2025-10-01 00:00:00+05:30,54653.8984375,55406.75,54582.55078125,55347.94921875,173000
NIFTY_BANK,2025-10-03,2025-10-03 00:00:00+05:30,55182.6015625,55616.44921875,55177.0,55589.25,156900
NIFTY_BANK,2025-10-06,2025-10-06 00:00:00+05:30,55834.69921875,56164.19921875,55727.25,56104.8515625,162600
NIFTY_BANK,2025-10-07,2025-10-07 00:00:00+05:30,56126.3984375,56502.44921875,56025.05078125,56239.3515625,153700
NIFTY_BANK,2025-10-08,2025-10-08 00:00:00+05:30,56098.5,56303.6015625,55821.0,56018.25,133600
NIFTY_BANK,2025-10-09,2025-10-09 00:00:00+05:30,55979.0,56286.25,55843.8984375,56192.05078125,118000
NIFTY_BANK,2025-10-10,2025-10-10 00:00:00+05:30,56168.6015625,56760.25,56152.44921875,56609.75,163000
NIFTY_BANK,2025-10-13,2025-10-13 00:00:00+05:30,56337.05078125,56770.8984375,56327.3984375,56625.0,123500
NIFTY_BANK,2025-10-14,2025-10-14 00:00:00+05:30,56598.6484375,56721.30078125,56230.1484375,56496.44921875,129800
NIFTY_BANK,2025-10-15,2025-10-15 00:00:00+05:30,56528.94921875,56922.69921875,56491.8515625,56799.8984375,123700
NIFTY_BANK,2025-10-16,2025-10-16 00:00:00+05:30,57139.94921875,57525.80078125,56994.69921875,57422.55078125,148600
NIFTY_BANK,2025-10-17,2025-10-17 00:00:00+05:30,57362.8984375,57830.19921875,57238.6484375,57713.3515625,147200
NIFTY_BANK,2025-10-20,2025-10-20 00:00:00+05:30,57872.8515625,58261.55078125,57872.8515625,58033.19921875,341700
NIFTY_BANK,2025-10-21,2025-10-21 00:00:00+05:30,58063.3984375,58155.55078125,57887.19921875,58007.19921875,39000
NIFTY_BANK,2025-10-23,2025-10-23 00:00:00+05:30,58314.55078125,58577.5,57951.44921875,58078.05078125,291600
NIFTY_BANK,2025-10-24,2025-10-24 00:00:00+05:30,58172.75,58232.8984375,57482.05078125,57699.6015625,132100
NIFTY_BANK,2025-10-27,2025-10-27 00:00:00+05:30,57796.44921875,58224.55078125,57652.75,58114.25,153000
NIFTY_BANK,2025-10-28,2025-10-28 00:00:00+05:30,58006.55078125,58313.80078125,57770.3515625,58214.1015625,256100
NIFTY_BANK,2025-10-29,2025-10-29 00:00:00+05:30,58316.25,58469.8984375,58087.05078125,58385.25,151800
NIFTY_BANK,2025-10-30,2025-10-30 00:00:00+05:30,58152.05078125,58331.19921875,57999.19921875,58031.1015625,223000
NIFTY_BANK,2025-10-31,2025-10-31 00:00:00+05:30,57942.44921875,58254.94921875,57656.94921875,57776.3515625,307900
NIFTY_BANK,2025-11-03,2025-11-03 00:00:00+05:30,57726.8515625,58247.55078125,57718.3984375,58101.44921875,27800
NIFTY_BANK,2025-11-04,2025-11-04 00:00:00+05:30,57966.6484375,58119.6484375,57732.94921875,57827.05078125,168600
NIFTY_BANK,2025-11-06,2025-11-06 00:00:00+05:30,57714.80078125,57945.05078125,57521.0,57554.25,170400
NIFTY_BANK,2025-11-07,2025-11-07 00:00:00+05:30,57391.3984375,58001.3515625,57157.8515625,57876.80078125,142400
NIFTY_BANK,2025-11-10,2025-11-10 00:00:00+05:30,57846.19921875,58097.19921875,57846.19921875,57937.55078125,123400
NIFTY_BANK,2025-11-11,2025-11-11 00:00:00+05:30,57962.30078125,58187.3515625,57594.25,58138.1484375,119600
NIFTY_BANK,2025-11-12,2025-11-12 00:00:00+05:30,58505.3515625,58507.69921875,58171.8515625,58274.6484375,149300
NIFTY_BANK,2025-11-13,2025-11-13 00:00:00+05:30,58158.75,58615.94921875,58127.1015625,58381.94921875,121200
NIFTY_BANK,2025-11-14,2025-11-14 00:00:00+05:30,58050.0,58590.1484375,58050.0,58517.55078125,114800
NIFTY_BANK,2025-11-17,2025-11-17 00:00:00+05:30,58696.30078125,59001.55078125,58605.30078125,58962.69921875,157500
NIFTY_BANK,2025-11-18,2025-11-18 00:00:00+05:30,58990.5,59103.6484375,58798.8984375,58899.25,145500
NIFTY_BANK,2025-11-19,2025-11-19 00:00:00+05:30,58908.1484375,59264.25,58688.55078125,59216.05078125,149800
NIFTY_BANK,2025-11-20,2025-11-20 00:00:00+05:30,59308.19921875,59440.1015625,59125.25,59347.69921875,120000
NIFTY_BANK,2025-11-21,2025-11-21 00:00:00+05:30,59116.69921875,59232.1484375,58823.6484375,58867.69921875,121400
NIFTY_BANK,2025-11-24,2025-11-24 00:00:00+05:30,58996.8984375,59309.8984375,58649.5,58835.3515625,190400
NIFTY_BANK,2025-11-25,2025-11-25 00:00:00+05:30,58925.6484375,59166.1484375,58746.19921875,58820.30078125,137400
NIFTY_BANK,2025-11-26,2025-11-26 00:00:00+05:30,58783.05078125,59554.94921875,58783.05078125,59528.05078125,140200
NIFTY_BANK,2025-11-27,2025-11-27 00:00:00+05:30,59605.30078125,59866.6015625,59523.0,59737.30078125,137800
NIFTY_BANK,2025-11-28,2025-11-28 00:00:00+05:30,59758.69921875,59897.5,59598.94921875,59752.69921875,100000
NIFTY_BANK,2025-12-01,2025-12-01 00:00:00+05:30,60102.05078125,60114.30078125,59527.6015625,59681.3515625,122300
NIFTY_BANK,2025-12-02,2025-12-02 00:00:00+05:30,59354.19921875,59656.55078125,59251.94921875,59273.80078125,207100
NIFTY_BANK,2025-12-03,2025-12-03 00:00:00+05:30,59158.69921875,59414.8984375,58925.69921875,59348.25,166400
NIFTY_BANK,2025-12-04,2025-12-04 00:00:00+05:30,59287.1015625,59548.69921875,59062.1484375,59288.69921875,109600
NIFTY_BANK,2025-12-05,2025-12-05 00:00:00+05:30,59133.19921875,59806.6015625,59106.55078125,59777.19921875,119500
